Tiempo (s),Posición Y (px),Posición X (px),Posición Y (m),Posición X (m),Velocidad Y (m/s),Velocidad X (m/s),Aceleración Y (m/s^2),Aceleración X (m/s^2)
4.233333333333333,46.0,905.0,0.416162,8.187534999999999,-0.6513839999999946,0.8685119999999751,-20.844288000000144,10.422143999998825
4.2375,46.0,905.0,0.416162,8.187534999999999,-0.43425600000000614,0.8685119999999936,-4.4497738826976905e-13,10.422143999999715
4.241666666666666,45.0,905.0,0.407115,8.187534999999999,-0.6513840000000085,0.6513839999999739,-6.661338147751034e-13,-1.3802292642140142e-12
4.245833333333334,45.0,906.0,0.407115,8.196582,-0.6513839999999946,0.8685119999999751,6.66133814775075e-13,-2.9363178555285304e-12
4.25,43.0,905.0,0.38902099999999995,8.187534999999999,-1.0856399999999928,0.43425599999998754,-20.84428800000021,-10.422144000000872
4.254166666666666,43.0,905.0,0.38902099999999995,8.187534999999999,-1.085640000000016,0.4342559999999968,-20.844288000001317,-20.844287999999253
4.258333333333334,42.0,907.0,0.379974,8.205628999999998,-1.0856399999999915,0.8685119999999751,-31.266431999998407,-8.899547765395002e-13
4.2625,42.0,906.0,0.379974,8.196582,-0.8685119999999937,0.6513840000000026,-10.422143999998994,1.3802292642139554e-12
4.266666666666667,41.0,907.0,0.370927,8.205628999999998,-1.0856399999999915,0.65138399999996,-20.844288000000144,-10.422144000000872
4.270833333333333,41.0,907.0,0.370927,8.205628999999998,-1.0856400000000146,0.6513839999999739,-1.0444978215673622e-12,10.422143999999491
4.275,40.0,907.0,0.36188,8.205628999999998,-1.3027679999999906,0.43425599999998754,-10.422143999998488,-4.449773882697501e-13
4.279166666666667,40.0,906.0,0.36188,8.196582,-1.3027679999999906,0.2171280000000151,-10.422144000000104,-31.266431999998524
4.283333333333333,39.0,907.0,0.35283299999999995,8.205628999999998,-1.302767999999992,0.43425599999998754,-20.84428800000021,-10.422144000000872
4.2875,39.0,907.0,0.35283299999999995,8.205628999999998,-1.3027680000000197,0.2171279999999771,-10.4221440000015,-20.844287999999473
4.291666666666667,39.0,908.0,0.35283299999999995,8.214675999999999,-0.8685119999999937,0.6513840000000026,10.422144000000705,1.3802292642139554e-12
4.295833333333333,39.0,907.0,0.35283299999999995,8.205628999999998,-0.8685119999999937,0.43425599999998754,20.844288000000144,0.0
4.3,38.0,908.0,0.343786,8.214675999999999,-0.8685120000000123,0.21712800000001972,20.844287999999256,2.2248869413488453e-13
4.304166666666666,37.0,908.0,0.334739,8.214675999999999,-1.0856400000000146,0.4342559999999968,10.42214399999906,4.4497738826976905e-13
4.308333333333334,37.0,908.0,0.334739,8.214675999999999,-0.8685119999999937,0.2171280000000151,20.844288000000653,1.8238743848541555e-12
4.3125,37.0,909.0,0.334739,8.223723,-0.8685119999999937,0.4342560000000302,0.0,-10.422143999998825
4.316666666666666,36.0,909.0,0.3256919999999999,8.223723,-0.8685120000000136,0.43425600000003944,-9.53903622757948e-13,2.491340467258887e-12
4.320833333333334,36.0,909.0,0.3256919999999999,8.223723,-0.8685119999999951,0.6513840000000026,8.26005930321093e-13,20.844287999998585
4.325,36.0,909.0,0.3256919999999999,8.223723,-0.651383999999996,0.4342560000000302,20.8442880000003,1.6013856907192804e-12
4.329166666666667,35.0,910.0,0.31664499999999995,8.232769999999999,-0.8685119999999937,0.6513840000000026,0.0,20.844287999999697
4.333333333333333,34.0,910.0,0.307598,8.232769999999999,-1.0856400000000146,0.4342559999999968,-10.422144000001149,-1.6013856907193486e-12
4.3375,34.0,910.0,0.307598,8.232769999999999,-1.0856399999999915,0.6513840000000026,-10.422143999998642,10.422143999997937
4.341666666666667,34.0,910.0,0.307598,8.232769999999999,-0.8685119999999937,0.43425599999998754,6.394884621840993e-14,-10.422144000000872
4.345833333333333,33.0,910.0,0.29855099999999996,8.232769999999999,-0.8685119999999951,0.43425599999998754,-10.422144000000104,-2.0463630789891176e-12
4.35,33.0,911.0,0.29855099999999996,8.241817,-0.8685120000000136,0.6513840000000165,-9.53903622757948e-13,6.661338147751034e-13
4.354166666666667,32.0,911.0,0.289504,8.241817,-1.0856399999999928,0.43425599999998754,1.0444978215673176e-12,-4.449773882697501e-13
4.358333333333333,32.0,911.0,0.289504,8.241817,-0.8685119999999924,0.43425599999998754,10.422144000000104,-10.422144000000872
4.3625,32.0,912.0,0.289504,8.250864,-0.8685120000000109,0.6513840000000165,-8.260059303211282e-13,10.422144000001538
4.366666666666666,32.0,911.0,0.289504,8.241817,-0.8685120000000109,0.4342559999999968,-7.620570841027183e-13,4.4497738826976905e-13
4.370833333333334,31.0,911.0,0.280457,8.241817,-0.8685119999999924,0.2171280000000151,1.0178524689763146e-12,-20.844287999999477
4.375,31.0,912.0,0.280457,8.250864,-0.6513839999999946,0.4342560000000302,20.84428800000021,2.0463630789891176e-12
4.379166666666666,30.0,911.0,0.27141,8.241817,-0.8685120000000123,0.21712800000001972,-9.53903622757948e-13,-10.422143999998603
4.383333333333334,31.0,912.0,0.280457,8.250864,-0.6513839999999946,0.4342560000000302,10.422144000000486,-10.422143999999047
4.3875,30.0,911.0,0.27141,8.241817,-0.6513839999999946,0.2171280000000151,10.422144000000486,-10.422143999998827
4.391666666666667,30.0,911.0,0.27141,8.241817,-0.6513839999999946,0.0,10.42214400000004,-10.422144000000872
4.395833333333333,30.0,911.0,0.27141,8.241817,-0.43425600000000614,0.0,10.422143999999596,-20.844288000001743
4.4,30.0,912.0,0.27141,8.250864,-0.43425599999999687,0.2171280000000151,20.844288000000148,-2.2248869413487506e-13
4.404166666666667,30.0,911.0,0.27141,8.241817,-0.43425599999999687,-0.2171280000000151,10.42214400000004,-31.266432000002617
4.408333333333333,31.0,912.0,0.280457,8.250864,-0.21712799999999777,0.2171280000000151,20.844288000000144,0.0
4.4125,30.0,912.0,0.27141,8.250864,-0.21712800000000373,0.21712800000001972,20.844287999999857,10.422144000001095
4.416666666666667,29.0,912.0,0.262363,8.250864,-0.43425599999999687,0.0,4.449773882697501e-13,0.0
4.420833333333333,29.0,913.0,0.262363,8.259910999999999,-0.21712799999999777,0.43425599999998754,10.422144000000104,10.422143999998825
4.425,29.0,913.0,0.262363,8.259910999999999,-0.43425600000000614,0.2171279999999771,-4.4497738826976905e-13,20.84428799999992
4.429166666666666,28.0,914.0,0.253316,8.268958,-0.43425600000000614,0.6513840000000165,-10.42214400000055,20.844288000000365
4.433333333333334,28.0,914.0,0.253316,8.268958,-0.43425599999999687,0.6513840000000026,-10.422143999999374,20.844287999998585
4.4375,27.0,915.0,0.244269,8.278005,-0.6513839999999953,0.8685120000000177,-10.422144000000072,41.68857600000144
4.441666666666666,27.0,915.0,0.244269,8.278005,-0.6513840000000092,0.6513840000000165,-20.844288000000844,10.422144000001538
4.445833333333334,25.0,917.0,0.226175,8.296099,-1.0856399999999922,1.3027680000000053,-31.26643199999844,52.11071999999987
4.45,25.0,917.0,0.226175,8.296099,-1.3027679999999913,1.0856399999999902,-41.6885759999981,20.844287999998144
4.454166666666667,24.0,917.0,0.217128,8.296099,-1.3027679999999906,1.0856399999999902,-41.68857600000029,20.844287999999697
4.458333333333333,24.0,918.0,0.217128,8.305146,-1.085640000000016,1.302768000000033,-20.844288000001285,20.84428800000103
4.4625,23.0,918.0,0.208081,8.305146,-1.3027679999999913,1.0856400000000328,-31.26643199999825,20.84428800000019
4.466666666666667,22.0,917.0,0.199034,8.296099,-1.5198959999999897,0.8685120000000177,-20.844288000000176,-20.844287999999697
4.470833333333333,21.0,917.0,0.189987,8.296099,-1.519895999999989,0.6513840000000026,-10.42214400000004,-20.844287999999697
